essay_id,trial,model,response_time,문법의 정확성,단어 사용의 적절성,문장 표현의 적절성,문단 내 구조의 적절성,문단 간 구조의 적절성,구조의 일관성,분량의 적절성,주제의 명료성,설명의 구체성,사고의 창의성,프롬프트 독해,구성,내용
ESSAY_43915,3,o4-mini,31.99105739593506,2,2,2,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,,
ESSAY_43915,3,o3-mini,21.908722400665283,2,2,3,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_43915,4,gemini-2.5-flash,10.882484197616577,3,2,2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,4,gemini-2.5-flash-lite-preview-06-17,5.854286193847656,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,4,gemini-2.0-flash,7.89665675163269,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,4,gemini-2.0-flash-lite,9.824542760848999,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,4,claude-sonnet-4-20250514,46.58108353614807,2,2,2,1.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,,
ESSAY_43915,4,claude-3-7-sonnet-20250219,37.058597803115845,3,2,2,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,4,claude-3-5-haiku-20241022,20.363840341567993,3,2,2,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_43915,4,claude-3-5-sonnet-20241022,24.59787392616272,3,2,2,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,4,claude-3-haiku-20240307,19.132925033569336,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_43915,4,gpt-4.1,13.147908210754395,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,4,gpt-4.1-mini,14.54030179977417,3,2,2,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_43915,4,gpt-4.1-nano,6.620690822601318,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_43915,4,gpt-4o,7.862724781036377,3,2,2,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_43915,4,gpt-4o-mini,7.974995851516724,3,2,2,2.0,2.0,2.0,3.0,,,,,,
ESSAY_43915,4,o4-mini,40.4933295249939,2,3,2,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,,
ESSAY_43915,4,o3-mini,28.6097469329834,2,2,2,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,,
ESSAY_43915,5,gemini-2.5-flash,8.53913402557373,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,5,gemini-2.5-flash-lite-preview-06-17,5.509646415710449,2,2,2,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,5,gemini-2.0-flash,9.551041841506958,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,5,gemini-2.0-flash-lite,9.84097695350647,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,5,claude-sonnet-4-20250514,42.936795711517334,2,2,2,1.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,,
ESSAY_43915,5,claude-3-7-sonnet-20250219,37.38439702987671,3,2,2,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,5,claude-3-5-haiku-20241022,19.71143889427185,3,2,2,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_43915,5,claude-3-haiku-20240307,20.17599058151245,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_43915,5,gpt-4.1,9.859611988067627,3,2,2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_43915,5,gpt-4.1-mini,19.575212001800537,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_43915,5,gpt-4.1-nano,5.621065378189087,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_43915,5,gpt-4o,10.594826698303223,3,2,2,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_43915,5,gpt-4o-mini,6.2354795932769775,3,2,2,2.0,2.0,2.0,3.0,,,,,,
ESSAY_43915,5,o4-mini,32.41314625740051,2,2,2,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,,
ESSAY_43915,5,o3-mini,18.450747966766357,3,2,3,2.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_78467,1,gemini-2.5-flash,14.381514310836792,2,2,1,1.0,0.0,1.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,1,gemini-2.5-flash-lite-preview-06-17,7.028853178024292,2,2,2,2.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_78467,1,gemini-2.0-flash,13.733720302581787,2,2,1,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,,
ESSAY_78467,1,gemini-2.0-flash-lite,12.383936166763306,1,2,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_78467,1,claude-3-7-sonnet-20250219,38.262610912323,1,1,0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_78467,1,claude-3-5-haiku-20241022,24.5497887134552,1,2,1,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,1,claude-3-5-sonnet-20241022,23.875142335891724,1,2,1,1.0,0.0,1.0,2.0,3.0,3.0,2.0,3.0,,
ESSAY_78467,1,gpt-4.1,15.741922616958618,1,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,1,gpt-4.1-mini,21.206130981445312,2,2,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,,
ESSAY_78467,1,gpt-4.1-nano,5.02192234992981,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,
ESSAY_78467,1,gpt-4o,6.528924226760864,1,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,1,gpt-4o-mini,4.261479377746582,2,2,2,,,,,,,,,,
ESSAY_78467,1,o4-mini,24.002126932144165,2,1,1,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_78467,1,o3-mini,20.91032886505127,2,2,2,2.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,,
ESSAY_78467,2,gemini-2.0-flash,11.849861860275269,2,2,1,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_78467,2,gemini-2.0-flash-lite,12.94479775428772,1,2,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_78467,2,claude-3-7-sonnet-20250219,36.25686240196228,1,1,0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_78467,2,claude-3-5-haiku-20241022,21.61513090133667,1,2,1,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,2,claude-3-5-sonnet-20241022,24.6495623588562,1,2,1,1.0,0.0,1.0,2.0,3.0,3.0,2.0,3.0,,
ESSAY_78467,2,gpt-4.1,15.019105195999146,1,1,1,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_78467,2,gpt-4.1-mini,18.129910230636597,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_78467,2,gpt-4.1-nano,6.965985059738159,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,2,gpt-4o,9.080535650253296,1,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,2,gpt-4o-mini,12.003521919250488,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,2,o4-mini,27.23187565803528,2,2,1,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_78467,2,o3-mini,24.24281597137451,2,2,2,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_78467,3,gemini-2.5-flash,15.954994201660156,2,2,1,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_78467,3,gemini-2.5-flash-lite-preview-06-17,6.484335660934448,2,2,2,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_78467,3,gemini-2.0-flash,11.71327519416809,2,2,1,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,,
ESSAY_78467,3,gemini-2.0-flash-lite,11.433084726333618,1,2,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_78467,3,claude-3-7-sonnet-20250219,33.95105743408203,1,1,0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,3,claude-3-5-haiku-20241022,23.711734771728516,1,2,1,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,3,claude-3-5-sonnet-20241022,23.184526443481445,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,3,gpt-4.1,15.492148637771606,1,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,3,gpt-4.1-mini,22.11616802215576,2,2,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,,
ESSAY_78467,3,gpt-4.1-nano,6.208417654037476,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,3,gpt-4o,10.046796560287476,1,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,3,gpt-4o-mini,13.277419805526733,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,3,o4-mini,43.5477409362793,2,1,1,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,,
ESSAY_78467,3,o3-mini,21.833515644073486,2,2,1,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_78467,4,gemini-2.5-flash,14.637176036834717,2,2,1,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,4,gemini-2.5-flash-lite-preview-06-17,5.932493448257446,2,2,2,2.0,0.0,1.0,0.0,3.0,1.0,1.0,3.0,,
ESSAY_78467,4,gemini-2.0-flash,11.904885053634644,2,2,1,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_78467,4,gemini-2.0-flash-lite,11.552826642990112,1,2,1,1.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,4,claude-3-7-sonnet-20250219,39.51467299461365,1,1,0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,4,claude-3-5-haiku-20241022,23.114729642868042,1,2,1,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,4,claude-3-5-sonnet-20241022,24.756929636001587,1,2,1,1.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,4,gpt-4.1,14.779971599578857,1,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,4,gpt-4.1-mini,19.66958451271057,2,2,2,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_78467,4,gpt-4.1-nano,4.872925758361816,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,4,gpt-4o,12.888530015945435,1,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,4,gpt-4o-mini,10.5706787109375,2,2,1,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,4,o4-mini,28.17377209663391,2,1,1,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_78467,4,o3-mini,22.43826413154602,2,2,2,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_78467,5,gemini-2.5-flash-lite-preview-06-17,7.47414231300354,2,2,2,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_78467,5,gemini-2.0-flash,12.606698036193848,2,2,1,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_78467,5,gemini-2.0-flash-lite,9.876381397247314,1,2,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_78467,5,claude-3-7-sonnet-20250219,38.54062795639038,1,1,0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_78467,5,claude-3-5-haiku-20241022,21.418967962265015,1,2,1,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,5,claude-3-5-sonnet-20241022,22.99590253829956,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,5,claude-3-haiku-20240307,22.8783061504364,3,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
ESSAY_78467,5,gpt-4.1,12.621750593185425,1,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,5,gpt-4.1-mini,20.460484504699707,2,2,2,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,5,gpt-4.1-nano,7.2453813552856445,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,5,gpt-4o,10.350769519805908,1,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_78467,5,gpt-4o-mini,10.116785764694214,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_78467,5,o4-mini,17.609917163848877,1,1,1,,,,,,,,,,
ESSAY_78467,5,o3-mini,17.759689331054688,2,2,2,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_76539,1,gemini-2.5-flash,13.088296175003052,1,1,1,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,,
ESSAY_76539,1,gemini-2.5-flash-lite-preview-06-17,7.2436442375183105,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,,
ESSAY_76539,1,gemini-2.0-flash,9.297105312347412,2,2,1,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76539,1,gemini-2.0-flash-lite,9.335580587387085,1,2,1,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,1,claude-sonnet-4-20250514,43.997387409210205,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,,
ESSAY_76539,1,claude-3-7-sonnet-20250219,30.785252809524536,1,1,1,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,1,claude-3-5-haiku-20241022,23.507052659988403,1,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,1,claude-3-5-sonnet-20241022,22.38635754585266,1,1,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,1,gpt-4.1,10.937228441238403,2,2,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,1,gpt-4.1-mini,13.359370946884155,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76539,1,gpt-4.1-nano,5.571739912033081,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,1,gpt-4o,7.216719388961792,1,1,1,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,1,gpt-4o-mini,13.07022500038147,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,1,o4-mini,27.66724157333374,1,1,1,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,1,o3-mini,29.97964358329773,2,2,2,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,,
ESSAY_76539,2,gemini-2.5-flash,13.286079168319702,1,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,,
ESSAY_76539,2,gemini-2.5-flash-lite-preview-06-17,7.002223253250122,1,1,1,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,,
ESSAY_76539,2,gemini-2.0-flash,10.067408561706543,2,2,1,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76539,2,gemini-2.0-flash-lite,8.928959131240845,1,2,1,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,2,claude-sonnet-4-20250514,44.36556816101074,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,,
ESSAY_76539,2,claude-3-7-sonnet-20250219,32.58293390274048,1,1,1,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,2,claude-3-5-haiku-20241022,22.3346107006073,1,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,2,claude-3-5-sonnet-20241022,21.7068088054657,1,1,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,2,gpt-4.1,12.406481742858887,2,2,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,2,gpt-4.1-mini,13.288335084915161,2,2,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,,
ESSAY_76539,2,gpt-4.1-nano,5.118892431259155,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,2,gpt-4o,9.215327501296997,1,1,1,1.0,1.0,1.0,3.0,,,,,,
ESSAY_76539,2,gpt-4o-mini,4.895118951797485,2,2,2,,,,,,,,,,
ESSAY_76539,2,o4-mini,20.958920001983643,2,2,1,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76539,2,o3-mini,33.961573362350464,2,2,2,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_76539,3,gemini-2.5-flash,12.067553043365479,1,1,1,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,3,gemini-2.5-flash-lite-preview-06-17,6.039581298828125,1,1,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,3,gemini-2.0-flash,9.181005716323853,2,2,1,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,3,gemini-2.0-flash-lite,9.696738004684448,1,2,1,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,3,claude-sonnet-4-20250514,45.32201623916626,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,3,claude-3-7-sonnet-20250219,33.84724187850952,1,1,1,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,3,claude-3-5-haiku-20241022,26.836212873458862,1,2,1,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,3,claude-3-5-sonnet-20241022,20.955573320388794,1,1,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,3,gpt-4.1,16.052384853363037,2,2,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,3,gpt-4.1-mini,11.302220582962036,2,2,2,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,,
ESSAY_76539,3,gpt-4.1-nano,5.628579139709473,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,3,gpt-4o,7.14860463142395,1,1,1,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,3,gpt-4o-mini,12.5211763381958,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,3,o4-mini,31.56788659095764,2,2,1,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76539,3,o3-mini,40.802974462509155,2,2,2,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_76539,4,gemini-2.5-flash,16.126498460769653,1,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,,
ESSAY_76539,4,gemini-2.5-flash-lite-preview-06-17,6.220427751541138,1,1,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,4,gemini-2.0-flash,10.067023992538452,2,2,1,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76539,4,gemini-2.0-flash-lite,9.140891313552856,1,2,1,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,4,claude-sonnet-4-20250514,44.11237549781799,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,4,claude-3-7-sonnet-20250219,37.25837707519531,1,1,1,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,4,claude-3-5-haiku-20241022,21.104544162750244,1,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,4,claude-3-5-sonnet-20241022,23.255463361740112,1,1,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,4,gpt-4.1,12.071977615356445,2,2,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,4,gpt-4.1-mini,13.50808048248291,2,2,2,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76539,4,gpt-4.1-nano,5.652685880661011,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,4,gpt-4o,13.028249740600586,1,1,1,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,4,gpt-4o-mini,12.720584630966187,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,4,o4-mini,24.470306634902954,1,1,1,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76539,4,o3-mini,34.34482789039612,2,2,2,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_76539,5,gemini-2.5-flash,13.689305543899536,1,1,1,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,,
ESSAY_76539,5,gemini-2.5-flash-lite-preview-06-17,6.21452784538269,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,,
ESSAY_76539,5,gemini-2.0-flash,9.814986228942871,2,2,1,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76539,5,gemini-2.0-flash-lite,10.0943124294281,1,2,1,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,5,claude-sonnet-4-20250514,44.8457727432251,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,5,claude-3-7-sonnet-20250219,31.69569754600525,1,1,1,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,5,claude-3-5-haiku-20241022,23.375619888305664,1,2,1,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,5,claude-3-5-sonnet-20241022,23.295124053955078,1,1,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,5,gpt-4.1,10.524807691574097,2,2,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,,
ESSAY_76539,5,gpt-4.1-mini,14.114781856536865,2,2,2,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76539,5,gpt-4.1-nano,6.579664945602417,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_76539,5,gpt-4o,13.927820205688477,1,1,1,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,
ESSAY_76539,5,gpt-4o-mini,5.3130176067352295,2,2,2,,,,,,,,,,
ESSAY_76539,5,o4-mini,24.512370586395264,2,1,1,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,,
ESSAY_76539,5,o3-mini,27.974061489105225,2,2,2,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,,
ESSAY_76550,1,gemini-2.5-flash,10.572209596633911,2,2,1,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,1,gemini-2.5-flash-lite-preview-06-17,5.196681499481201,2,2,2,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,1,gemini-2.0-flash,9.031071186065674,2,2,1,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76550,1,gemini-2.0-flash-lite,8.819538354873657,1,1,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76550,1,claude-sonnet-4-20250514,47.32431173324585,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,,
ESSAY_76550,1,claude-3-7-sonnet-20250219,36.77099657058716,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76550,1,claude-3-5-haiku-20241022,20.31861639022827,1,2,2,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,1,claude-3-5-sonnet-20241022,24.054306507110596,1,2,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76550,1,claude-3-haiku-20240307,16.813247203826904,2,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
ESSAY_76550,1,gpt-4.1,15.553149223327637,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,1,gpt-4.1-mini,13.17393708229065,2,2,2,1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76550,1,gpt-4.1-nano,5.729982376098633,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,1,gpt-4o,6.3024115562438965,2,2,2,2.0,2.0,2.0,3.0,,,,,,
ESSAY_76550,1,gpt-4o-mini,14.988409757614136,2,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,1,o4-mini,25.507672548294067,1,1,1,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,2,gemini-2.5-flash,12.600898504257202,2,2,2,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,2,gemini-2.5-flash-lite-preview-06-17,6.1190338134765625,2,2,2,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,,
ESSAY_76550,2,gemini-2.0-flash,9.96555471420288,2,2,1,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,
ESSAY_76550,2,gemini-2.0-flash-lite,9.682683229446411,1,2,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,
ESSAY_76550,2,claude-sonnet-4-20250514,43.57094764709473,1,2,1,1.0,0.0,1.0,2.0,2.0,2.0,1.0,3.0,,
ESSAY_76550,2,claude-3-7-sonnet-20250219,35.16598463058472,1,2,1,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,
ESSAY_76550,2,claude-3-5-haiku-20241022,21.048444986343384,1,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,
